,shop_order,tool,mach_name,resin,total_pieces,start_time,end_time,number of entries
1229,196754,R7036F-Thin-Wall,56-H650,RM165,28373.0,2021-05-26 21:25:41,2021-06-16 06:00:00,43.0
1230,196603,R7479E-Thin-Wall,52-H1100,RM176,4920.0,2021-05-27 03:53:12,2021-05-28 06:00:00,4.0
1231,196879,R7463B,431-T310,RM129,19548.0,2021-05-27 11:06:48,2021-06-10 18:00:01,60.0
1232,196257,R7450A,76B-T240,RM171,33349.0,2021-05-27 18:40:25,2021-06-24 18:00:00,57.0
1233,196899,R7479E-Thin-Wall,52-H1100,RM129,22412.0,2021-05-28 11:29:55,2021-06-06 06:00:00,19.0
1234,196979,R7046J,77-H800,RM171,58832.0,2021-05-28 22:28:09,2021-06-18 06:00:00,62.0
1235,197638,R7040H,20-T390,RM129,75952.0,2021-06-01 06:00:00,2021-07-02 22:00:00,192.0
1236,196538,R7500D,14-N400,RM093,283952.0,2021-06-01 09:22:44,2021-06-08 06:00:01,75.0
1237,197116,R7036E-Thin-Wall,74-H650,PT00103021,33727.0,2021-06-01 10:58:45,2021-06-11 22:00:00,33.0
1238,196777,R7479C-Thin-Wall,54-H1100,RM165,28885.0,2021-06-01 11:18:43,2021-06-11 06:00:00,31.0
1239,197675,R7417B,61-T500,RM093,0.0,2021-06-01 11:53:46,2021-06-02 06:00:00,3.0
1240,197666,R7414A,33-T500,RM129,103246.0,2021-06-01 16:17:16,2021-06-15 14:00:01,129.0
1241,196480,R7413B,67-H800,RM157,8503.0,2021-06-02 04:16:23,2021-06-04 18:00:01,7.0
1242,196694,R7043B,30-T390,RM171,55257.0,2021-06-02 07:17:40,2021-07-01 14:00:00,89.0
1243,197226,R7417B,61-T500,RM176,26188.0,2021-06-02 12:12:42,2021-06-15 18:00:01,28.0
1244,197615,R7028N-Thin-Wall,81-T500,RM171,92134.0,2021-06-02 18:11:13,2021-06-23 06:00:00,42.0
1245,196459,R7042M,32-N400,RM171,34792.0,2021-06-03 08:35:13,2021-07-02 06:00:00,88.0
1246,196463,R7461E,37-N400,RM093,88703.0,2021-06-03 14:17:55,2021-06-10 18:00:00,76.0
1247,197136,R7032F,40-T390,RM171,10176.0,2021-06-04 15:15:21,2021-06-08 22:00:00,14.0
1248,197756,R7413B,67-H800,PRO FAX BASELL,236.0,2021-06-04 19:55:36,2021-06-05 06:00:00,2.0
1249,196855,R7479E-Thin-Wall,52-H1100,RM129,7115.0,2021-06-06 08:04:46,2021-06-08 06:00:00,5.0
1250,196882,R7500D,14-N400,RM093,217910.0,2021-06-08 09:15:22,2021-06-12 18:00:01,50.0
1251,196891,R7479E-Thin-Wall,52-H1100,RM129,19802.0,2021-06-08 10:24:54,2021-06-15 18:00:00,16.0
1252,196687,R7068C,40-T390,RM129,0.0,2021-06-08 23:09:35,2021-06-15 06:00:00,20.0
1253,196669,R7028K,31-N500,RM129,17312.0,2021-06-09 02:06:17,2021-06-10 14:00:00,6.0
1254,196646,R7461E,37-N400,RM093,351014.0,2021-06-10 10:03:22,2021-07-27 06:00:01,478.0
1255,196037,R7481B,64-N400,RM093,79066.0,2021-06-10 13:38:01,2021-06-26 18:00:01,68.0
1256,196964,R7413B,67-H800,RM157,8735.0,2021-06-10 18:31:27,2021-06-14 06:00:00,8.0
1257,196813,R7028K,31-N500,RM093,99490.0,2021-06-10 18:35:59,2021-07-01 22:00:00,65.0
1258,196628,R7479C-Thin-Wall,54-H1100,RM168,7432.0,2021-06-11 10:27:34,2021-06-15 14:00:00,14.0
1259,196841,R7036E-Thin-Wall,74-H650,PT00103021,65958.0,2021-06-11 22:01:44,2021-07-13 22:00:00,97.0
1260,196976,R7500D,14-N400,RM093,322328.0,2021-06-12 23:13:35,2021-06-20 06:00:01,80.0
1261,197396,R7032F,40-T390,RM171,20439.0,2021-06-15 13:32:01,2021-07-08 06:00:00,70.0
1262,196637,R7479E-Thin-Wall,52-H1100,RM176,14552.0,2021-06-15 18:32:48,2021-06-21 06:00:00,12.0
1263,196780,R7445A,33-T500,RM129,148219.0,2021-06-15 18:54:34,2021-06-29 22:00:01,132.0
1264,197096,R7479C-Thin-Wall,54-H1100,RM165,6362.0,2021-06-15 19:41:00,2021-06-30 06:00:01,16.0
1265,196548,R7036F-Thin-Wall,56-H650,RM165,22691.0,2021-06-16 16:19:51,2021-06-30 18:00:00,30.0
1266,196614,R7597C-Thin-Wall,77-H800,RM171,37630.0,2021-06-18 11:54:48,2021-07-01 14:00:00,41.0
1267,196718,R7413B,67-H800,RM157,7136.0,2021-06-20 16:11:51,2021-06-25 06:00:00,11.0
1268,196920,R7483A,85-N400,RM093,30592.0,2021-06-21 16:35:22,2021-07-22 14:00:01,94.0
1269,196728,R7479C-Thin-Wall,54-H1100,RM176,7977.0,2021-06-22 15:56:44,2021-06-25 14:00:00,10.0
1270,196867,R7102B,76-V400,RM129,52214.0,2021-06-23 01:59:03,2021-07-01 14:00:00,27.0
1271,196994,R7028N-Thin-Wall,81-T500,RM129,53852.0,2021-06-23 12:05:02,2021-07-01 18:00:00,18.0
1272,197986,R7481B,64-N400,RM093,114848.0,2021-06-27 04:50:44,2021-07-20 06:00:01,96.0
1273,196749,R7479C-Thin-Wall,54-H1100,RM165,32572.0,2021-06-30 06:29:04,2021-07-15 22:00:00,48.0
1274,196921,R7102B,76-V400,RM129,59732.0,2021-07-01 18:45:19,2021-07-16 22:00:00,47.0
1275,196703,R7067C,30-T390,RM129,56554.0,2021-07-01 19:34:39,2021-08-02 14:00:00,97.0
1276,196705,R7622A,43-N500,RM093,13165.0,2021-07-01 19:35:52,2021-07-14 06:00:00,26.0
1277,197620,R7597C-Thin-Wall,77-H800,RM171,12432.0,2021-07-01 19:37:05,2021-07-19 14:00:00,55.0
1278,196418,R7567C,66-N400,RM171,30346.0,2021-07-01 21:53:00,2021-07-14 06:00:00,26.0
1279,196668,R7028K,31-N500,RM171,36766.0,2021-07-02 04:46:06,2021-07-14 14:00:01,39.0
1280,197688,R7042M,32-N400,RM171,44192.0,2021-07-02 13:40:47,2021-07-23 14:00:00,65.0
1281,197016,R7045E,23-V400,RM171,74846.0,2021-07-02 14:13:38,2021-07-14 22:00:01,76.0
1282,196871,R7568A,75-T240,RM171,52080.0,2021-07-02 14:59:06,2021-08-02 14:00:01,94.0
1283,197067,R7569C-Thin-Wall,67-H800,RM129,34328.0,2021-07-02 18:54:13,2021-07-14 18:00:01,25.0
1284,197674,R7040H,20-T390,RM129,55150.0,2021-07-02 22:01:00,2021-07-08 14:00:00,26.0
1285,197695,R7046L-Thin-Wall,42-T720,RM171,45678.0,2021-07-02 22:53:32,2021-07-21 06:00:00,38.0
1286,198060,R7068C,40-T390,RM129,53030.0,2021-07-08 07:49:34,2021-08-31 06:00:00,163.0
1287,197316,R7024L,65-T310,RM171,97246.0,2021-07-08 09:41:15,2021-07-22 14:00:00,44.0
1288,197964,R7040H,20-T390,RM129,88814.0,2021-07-08 20:28:48,2021-07-27 22:00:00,118.0
1289,197476,R7032D,43-N500,RM171,41626.0,2021-07-14 10:51:04,2021-08-11 18:00:00,58.0
1290,196583,R7567C,66-N400,RM171,30969.0,2021-07-14 15:05:52,2021-08-26 18:00:00,88.0
1291,197601,R7028K,31-N500,RM171,63074.0,2021-07-14 15:14:50,2021-07-28 14:00:00,43.0
1292,196895,R7479C-Thin-Wall,54-H1100,RM165,12960.0,2021-07-16 01:02:02,2021-07-20 22:00:00,16.0
1293,197631,R7515B,63-N500,RM093,15331.0,2021-07-17 08:20:39,2021-07-20 18:00:01,16.0
1294,196348,R7449A,64-N400,RM093,17559.0,2021-07-17 12:56:40,2021-07-23 06:00:01,33.0
1295,196990,R7413A,77-H800,RM129,27172.0,2021-07-19 18:10:12,2021-07-31 22:00:00,38.0
1296,196677,R7036E-Thin-Wall,74-H650,RM168,7112.0,2021-07-21 02:25:11,2021-07-23 06:00:00,8.0
1297,197640,R7605D,83-T390,RM171,115278.0,2021-07-26 09:47:25,2021-09-15 14:00:00,310.0
1298,197633,R7414A,33-T500,RM129,15902.0,2021-07-27 20:51:01,2021-07-30 14:00:00,30.0
1299,197768,R7508A,20-T390,RM129,121179.0,2021-07-27 22:35:16,2021-09-07 06:00:00,250.0
1300,198356,R7036E-Thin-Wall,74-H650,RM129,16988.0,2021-07-28 12:14:31,2021-08-03 14:00:00,20.0
1301,197630,R7515B,63-N500,RM176,39069.0,2021-07-28 20:59:55,2021-08-04 18:00:01,30.0
1302,197296,R7027C,70-N400,RM129,31575.0,2021-07-30 17:26:59,2021-08-05 14:00:00,19.0
1303,196968,R7479D-Thin-Wall,52-H1100,RM129,0.0,2021-07-30 23:29:09,2021-08-02 06:00:00,6.0
1304,196072,R7621A,77-H800,RM171,22827.0,2021-07-31 22:15:01,2021-08-13 06:00:00,38.0
1305,196261,R7616A,75-T240,RM171,16.0,2021-08-02 18:50:06,2021-08-02 22:00:00,2.0
1306,197760,R7028M-Thin-Wall,31-N500,RM129,14732.0,2021-08-04 14:17:15,2021-08-06 06:00:00,6.0
1307,196988,R7479E-Thin-Wall,52-H1100,RM129,13645.0,2021-08-05 16:10:11,2021-08-11 18:00:00,14.0
1308,196838,R7028M-Thin-Wall,31-N500,RM129,36668.0,2021-08-06 12:12:27,2021-08-18 14:00:01,38.0
1309,197366,R7036E-Thin-Wall,74-H650,PT00103021,7128.0,2021-08-09 07:33:18,2021-08-11 22:00:00,9.0
1310,197196,R7036F-Thin-Wall,56-H650,RM165,22337.0,2021-08-09 09:51:40,2021-08-17 18:00:00,18.0
1311,197966,R7483A,85-N400,RM093,10518.0,2021-08-09 16:04:19,2021-08-26 06:00:00,51.0
1312,196706,R7624A,80-T500,RM093,14300.0,2021-08-10 11:58:51,2021-08-18 14:00:00,26.0
1313,198163,R7417C,61-T500,RM176,21420.0,2021-08-11 15:39:26,2021-08-19 18:00:00,18.0
1314,196201,R7046L-Thin-Wall,42-T720,RM129,27266.0,2021-08-12 17:45:29,2021-09-08 06:00:00,55.0
1315,197967,R7451A,90-N120,RM036,46215.0,2021-08-12 21:56:45,2021-08-24 06:00:00,48.0
1316,198269,R7621A,77-H800,RM171,3817.0,2021-08-13 13:22:19,2021-08-16 22:00:00,12.0
1317,197786,R7413B,67-H800,RM157,13109.0,2021-08-13 19:15:30,2021-08-21 06:00:00,16.0
1318,197936,R7036E-Thin-Wall,74-H650,PHILLIPS 66,38352.0,2021-08-13 22:28:03,2021-09-02 06:00:00,59.0
1319,197636,R7043B,30-T390,RM171,34071.0,2021-08-14 19:08:03,2021-08-24 14:00:00,31.0
1320,196924,R7633A,86-T390,RM129,1458.0,2021-08-17 10:41:32,2021-09-14 06:00:01,204.0
1321,198036,R7479E-Thin-Wall,52-H1100,RM176,14730.0,2021-08-18 09:34:14,2021-08-24 06:00:00,13.0
1322,197642,R7450A,76B-T240,RM171,9592.0,2021-08-18 10:17:29,2021-08-20 06:00:00,5.0
1323,196094,R7042M,32-N400,RM171,21838.0,2021-08-18 16:06:22,2021-11-10 22:00:00,254.0
1324,197860,R7032D,43-N500,RM171,5737.0,2021-08-18 18:49:55,2021-08-30 06:00:00,25.0
1325,197406,R7075B,72-T120,RM044,112758.0,2021-08-19 21:09:17,2021-11-04 06:00:00,148.0
1326,197968,R7450A,76B-T240,RM171,21010.0,2021-08-20 17:35:16,2021-10-22 18:00:00,27.0
1327,198266,R7479C-Thin-Wall,54-H1100,RM176,5296.0,2021-08-20 19:06:43,2021-08-25 14:00:00,16.0
1328,197796,R7479E-Thin-Wall,52-H1100,RM176,4946.0,2021-08-24 09:27:27,2021-08-25 06:00:00,3.0
1329,197816,R7461E,37-N400,RM093,42096.0,2021-08-25 07:47:44,2021-08-26 06:00:01,15.0
1330,198126,R7479E-Thin-Wall,52-H1100,RM176,4914.0,2021-08-25 17:16:23,2021-08-26 18:00:00,4.0
1331,196869,R7567C,66-N400,RM171,514.0,2021-08-26 21:05:03,2021-11-22 06:00:00,75.0
1332,197604,R7479E-Thin-Wall,52-H1100,RM129,6614.0,2021-08-27 03:57:13,2021-08-30 18:00:00,9.0
1333,196904,R7028M-Thin-Wall,31-N500,RM129,21956.0,2021-08-27 09:46:44,2021-09-01 06:00:00,16.0
1334,198566,R7089C,64-N400,RM093,36160.0,2021-08-28 13:18:58,2021-09-01 23:00:00,20.0
1335,197623,R7036F-Thin-Wall,56-H650,RM165,26556.0,2021-08-30 11:02:14,2021-09-10 06:00:00,23.0
1336,198168,R7045E,23-V400,RM171,57892.0,2021-08-30 15:18:41,2021-09-07 06:00:00,48.0
1337,197761,R7569C-Thin-Wall,67-H800,RM129,3086.0,2021-08-31 00:39:20,2021-09-01 23:00:00,5.0
1338,197647,R7013C,50-T390,RM110,363936.0,2021-08-31 05:27:43,2021-10-25 06:00:00,167.0
1339,197976,R7568A,75-T240,RM171,30480.0,2021-09-02 02:14:11,2021-09-24 06:00:00,68.0
1340,198622,R7028M-Thin-Wall,31-N500,RM129,77734.0,2021-09-02 16:24:06,2021-09-16 06:00:00,42.0
1341,198361,R7461E,37-N400,RM093,257759.0,2021-09-03 09:59:37,2021-09-23 06:00:00,138.0
1342,197769,R7508A,20-T390,RM129,11926.0,2021-09-07 13:01:14,2021-09-13 06:00:00,19.0
1343,198695,R7633A,86-T390,RM129,218.0,2021-09-08 13:23:34,2021-09-14 06:00:00,13.0
1344,198696,R7635A,88-T500,RM129,140.0,2021-09-08 13:24:41,2021-09-14 06:00:00,13.0
1345,198647,R7067C,30-T390,RM129,7134.0,2021-09-14 10:37:12,2021-09-29 06:00:00,46.0
1346,198560,R7479E-Thin-Wall,52-H1100,RM176,9369.0,2021-09-14 14:23:08,2021-09-17 06:00:00,7.0
1347,198601,R7479C-Thin-Wall,54-H1100,RM176,14704.0,2021-09-14 15:37:57,2021-09-23 06:00:00,27.0
1348,197627,R7461E,37-N400,RM093,84104.0,2021-09-15 05:29:14,2021-09-20 06:00:01,48.0
1349,198806,R7597C-Thin-Wall,77-H800,RM171,4088.0,2021-09-15 06:49:41,2021-09-16 06:00:00,4.0
1350,197965,R7605D,83-T390,RM171,4506.0,2021-09-15 16:25:22,2021-09-16 14:00:00,7.0
1351,198686,R7032E,43-N500,RM171,23456.0,2021-09-16 19:53:24,2021-10-11 06:00:00,50.0
1352,198861,R7040H,20-T390,RM129,80.0,2021-09-22 06:49:07,2021-09-22 06:49:07,1.0
1353,198860,R7040H,20-T390,RM129,34.0,2021-09-22 10:51:57,2021-09-22 14:00:00,2.0
1354,198856,R7041E,201-N400,RM129,462.0,2021-09-22 10:52:34,2021-09-22 14:00:00,2.0
1355,198863,R7040H,20-T390,RM129,12626.0,2021-09-22 14:06:15,2021-09-23 06:00:00,6.0
1356,198864,R7040H,20-T390,RM129,11600.0,2021-09-23 07:12:49,2021-09-23 14:00:00,4.0
1357,197697,R7479C-Thin-Wall,54-H1100,RM176,10365.0,2021-09-23 08:33:28,2021-09-28 22:00:00,18.0
1358,198865,R7040H,20-T390,RM129,11658.0,2021-09-23 20:12:42,2021-09-27 06:00:00,24.0
1359,198756,R7479E-Thin-Wall,52-H1100,RM129,11978.0,2021-09-29 22:19:50,2021-10-04 18:00:00,11.0
1360,198623,R7479E-Thin-Wall,52-H1100,RM129,15721.0,2021-10-05 02:48:06,2021-10-10 18:00:00,13.0
1361,198061,R7026D,71-V300,RM171,104860.0,2021-10-05 09:32:40,2021-11-29 14:00:00,167.0
1362,198637,R7027D-Thin-Wall,70-N400,RM129,120188.0,2021-10-05 11:49:54,2021-11-29 14:00:00,167.0
1363,198632,R7500D,14-N400,RM093,255026.0,2021-10-06 02:33:53,2021-10-13 06:00:01,80.0
1364,198661,R7461E,37-N400,RM093,348665.0,2021-10-07 14:31:38,2021-10-25 06:00:01,185.0
1365,198660,R7046L-Thin-Wall,42-T720,RM171,49972.0,2021-10-11 08:05:57,2021-10-25 06:00:01,29.0
1366,198776,R7032E,43-N500,RM171,27479.0,2021-10-11 17:25:03,2021-11-08 18:00:00,58.0
1367,198614,R7451A,90-N120,RM036,46360.0,2021-10-12 11:53:57,2021-10-21 18:00:00,40.0
1368,198460,R7032F,40-T390,RM171,20157.0,2021-10-13 15:12:13,2021-11-29 06:00:00,141.0
1369,198561,R7479D-Thin-Wall,54-H1100,RM165,12556.0,2021-10-19 19:46:38,2021-11-08 06:00:00,60.0
1370,198406,R7028M-Thin-Wall,31-N500,RM129,28784.0,2021-10-20 15:54:05,2021-10-26 06:00:00,18.0
1371,198968,R7500D,14-N400,RM093,289998.0,2021-10-21 03:58:32,2021-10-29 06:00:01,90.0
1372,198670,R7479E,52-H1100,RM129,7927.0,2021-10-21 10:33:02,2021-10-25 06:00:00,9.0
1373,198621,R7616A,75-T240,RM171,196308.0,2021-10-21 11:55:50,2021-11-29 14:00:00,117.0
1374,198962,R7515B,63-N500,RM176,56591.0,2021-10-23 09:34:05,2021-11-08 06:00:01,66.0
1375,198694,R7013C,50-T390,RM110,281844.0,2021-10-25 08:31:57,2021-11-08 06:00:01,43.0
1376,199096,R7417B,61-T500,RM176,22242.0,2021-10-27 09:43:27,2021-11-08 18:00:00,26.0
1377,198267,R7036D,74-H650,RM129,33496.0,2021-10-28 14:41:47,2021-11-05 14:00:00,25.0
1378,198462,R7479E-Thin-Wall,52-H1100,RM176,12826.0,2021-10-29 00:55:33,2021-11-02 06:00:00,10.0
1379,199126,R7413A,67-H800,RM176,9913.0,2021-10-29 04:16:31,2021-11-02 18:00:01,11.0
1380,198615,R7451A,90-N120,RM036,60127.0,2021-10-29 05:44:41,2021-11-18 18:00:00,86.0
1381,197764,R7597C-Thin-Wall,77-H800,RM171,7362.0,2021-11-01 13:14:23,2021-11-04 06:00:00,10.0
1382,198685,R7599B,89-T610,RM171,27096.0,2021-11-01 18:00:22,2021-11-09 06:00:00,16.0
1383,198682,R7028M-Thin-Wall,31-N500,RM171,53210.0,2021-11-03 21:23:31,2021-11-10 14:00:00,22.0
1384,199165,R7413A,67-H800,RM157,17274.0,2021-11-03 22:02:08,2021-11-09 18:00:00,13.0
1385,198526,R7621A,77-H800,RM171,5350.0,2021-11-09 08:39:02,2021-11-16 06:00:00,22.0
1386,198786,R7633A,86-T390,RM129,68882.0,2021-11-09 11:00:31,2021-11-22 18:00:00,97.0
1387,198667,R7479E-Thin-Wall,52-H1100,RM129,22655.0,2021-11-09 11:16:03,2021-11-17 06:00:00,17.0
1388,198263,R7413A,67-H800,RM129,5644.0,2021-11-10 00:08:52,2021-11-11 18:00:00,5.0
1389,198360,R7046L-Thin-Wall,42-T720,RM129,33502.0,2021-11-10 18:14:44,2021-11-18 06:00:00,16.0
1390,198648,R7461E,37-N400,RM093,101086.0,2021-11-11 10:37:52,2021-11-18 06:00:00,45.0
1391,198665,R7463B,431-T310,RM129,39182.0,2021-11-11 18:11:30,2021-11-22 06:00:00,44.0
1392,199196,R7413B,67-H800,RM129,6624.0,2021-11-11 20:23:36,2021-11-17 06:00:00,12.0
1393,199061,R7500D,14-N400,RM093,224479.0,2021-11-15 09:32:18,2021-11-21 06:00:01,65.0
1394,198688,R7414A,33-T500,RM129,80744.0,2021-11-15 17:33:40,2021-11-29 22:00:01,97.0
1395,199226,R7040H,20-T390,RM129,11570.0,2021-11-19 15:56:47,2021-11-29 14:00:00,62.0
1396,198681,R7028M-Thin-Wall,31-N500,RM129,22714.0,2021-11-22 11:48:58,2021-11-24 22:00:00,9.0
1397,198766,R7463B,431-T310,RM129,19596.0,2021-11-22 12:18:25,2021-11-29 06:00:00,30.0
1398,198063,R7633A,86-T390,RM129,2549.0,2021-11-22 16:35:17,2021-11-29 18:00:00,58.0
1399,198956,R7450A,76B-T240,RM171,9641.0,2021-11-23 12:11:17,2021-11-29 18:00:01,14.0
1400,198636,R7028M-Thin-Wall,31-N500,RM171,14160.0,2021-11-24 22:12:13,2021-11-29 22:00:00,16.0
1401,198680,R7413B,67-H800,RM165,4173.0,2021-11-25 05:43:38,2021-11-29 18:00:01,11.0
1402,198666,R7463B,431-T310,RM129,7214.0,2021-11-29 07:53:28,2021-11-29 18:00:00,4.0
1403,198762,R7027D-Thin-Wall,70-N400,RM129,8176.0,2021-11-29 17:33:28,2021-11-29 22:00:01,2.0
1404,198691,R7026D,71-V300,RM171,8196.0,2021-11-29 17:33:32,2021-11-29 22:00:00,2.0
