,shop_order,lot_number,Product,Date,component,BOM_qty,MOPNO,requested_qty,finished_qty,MQISS,MQREQ
287,198753,21J198753                ,WP7026                             ,20211116,RM004                              ,0,40,936.000,0,0,0
288,198753,21J198753                ,WP7026                             ,20211116,FS10002806                         ,0,0,936.000,0,0,0
289,198753,21J198753                ,WP7026                             ,20211116,R1106A                             ,1.000000,40,936.000,0,0,936.000
290,198753,21J198753                ,WP7026                             ,20211116,FS10002940                         ,0,0,936.000,0,0,0
291,198690,21J198690                ,WP7026P                            ,20220102,RM106                              ,0,40,930.000,0,0,0
292,198690,21J198690                ,WP7026P                            ,20220102,RM171                              ,63.766880,40,930.000,0,0,59303.198
293,198690,21J198690                ,WP7026P                            ,20220102,RM004                              ,0,40,930.000,0,0,0
294,198690,21J198690                ,WP7026P                            ,20220102,FS10002806                         ,0,0,930.000,0,0,0
295,198690,21J198690                ,WP7026P                            ,20220102,CL63R1772                          ,1.000000,40,930.000,0,0,930.000
296,198690,21J198690                ,WP7026P                            ,20220102,FS20001324                         ,0,0,930.000,0,0,0
297,198532,21H198532                ,WP7026P                            ,20211218,RM106                              ,0,40,1380.000,0,0,0
298,198532,21H198532                ,WP7026P                            ,20211218,RM171                              ,63.766880,40,1380.000,0,0,87998.295
299,198532,21H198532                ,WP7026P                            ,20211218,RM004                              ,0,40,1380.000,0,0,0
300,198532,21H198532                ,WP7026P                            ,20211218,FS10002806                         ,0,0,1380.000,0,0,0
301,198532,21H198532                ,WP7026P                            ,20211218,CL63R1772                          ,1.000000,40,1380.000,0,0,1380.000
302,198532,21H198532                ,WP7026P                            ,20211218,FS20001324                         ,0,0,1380.000,0,0,0
303,198620,21H198620                ,WP7102                             ,20211115,RM129                              ,2.832128,40,49680.000,0,0,140700.119
304,198620,21H198620                ,WP7102                             ,20211115,RM157                              ,0,40,49680.000,0,0,0
305,198620,21H198620                ,WP7102                             ,20211115,RM160                              ,0,40,49680.000,0,0,0
306,198620,21H198620                ,WP7102                             ,20211115,FS10026587                         ,0,0,49680.000,0,0,0
307,198620,21H198620                ,WP7102                             ,20211120,R7616                              ,1.000000,888,49680.000,0,0,49680.000
308,198620,21H198620                ,WP7102                             ,20211115,FS10026576                         ,0,0,49680.000,0,0,0
309,199092,21K199092                ,WP7102                             ,20211117,RM129                              ,2.832128,40,49680.000,0,0,140700.119
310,199092,21K199092                ,WP7102                             ,20211117,RM157                              ,0,40,49680.000,0,0,0
311,199092,21K199092                ,WP7102                             ,20211117,RM160                              ,0,40,49680.000,0,0,0
312,199092,21K199092                ,WP7102                             ,20211117,FS10026587                         ,0,0,49680.000,0,0,0
313,199092,21K199092                ,WP7102                             ,20211117,0301001                            ,0,0,49680.000,0,0,0
